Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130429.1	2176876	2177247		plus	flagellar assembly protein FliW			protein-coding			WP_302791212.1	flagellar assembly protein FliW	123	QYR02_RS10755
NZ_CP130429.1	2177308	2177925		plus	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		protein-coding			WP_288969056.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	205	QYR02_RS10760
NZ_CP130429.1	2177922	2178410		plus	ribosomal protein S18-alanine N-acetyltransferase	rimI		protein-coding			WP_055870373.1	ribosomal protein S18-alanine N-acetyltransferase	162	QYR02_RS10765
NZ_CP130429.1	2178407	2179474		plus	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		protein-coding			WP_055870376.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	355	QYR02_RS10770
NZ_CP130429.1	2179471	2179956		plus	hypothetical protein			protein-coding			WP_055870379.1	hypothetical protein	161	QYR02_RS10775
NZ_CP130429.1	2179961	2181100		plus	hypothetical protein			protein-coding			WP_302791215.1	hypothetical protein	379	QYR02_RS10780
NZ_CP130429.1	2181060	2182232		plus	hypothetical protein			protein-coding			WP_302791216.1	hypothetical protein	390	QYR02_RS10785
NZ_CP130429.1	2182238	2183443		minus	class I SAM-dependent methyltransferase			protein-coding			WP_302791218.1	class I SAM-dependent methyltransferase	401	QYR02_RS10790
NZ_CP130429.1	2183602	2183898		plus	co-chaperone GroES	groES		protein-coding			WP_017203655.1	co-chaperone GroES	98	QYR02_RS10795
NZ_CP130429.1	2184080	2185009		plus	EamA family transporter RarD	rarD		protein-coding			WP_055870391.1	EamA family transporter RarD	309	QYR02_RS10800
NZ_CP130429.1	2185171	2186427		plus	ABC transporter substrate-binding protein			protein-coding			WP_055870392.1	ABC transporter substrate-binding protein	418	QYR02_RS10805
NZ_CP130429.1	2186496	2187269		minus	ABC transporter ATP-binding protein			protein-coding			WP_055870395.1	ABC transporter ATP-binding protein	257	QYR02_RS10810
NZ_CP130429.1	2187266	2188234		minus	ABC transporter ATP-binding protein			protein-coding			WP_055871190.1	ABC transporter ATP-binding protein	322	QYR02_RS10815
NZ_CP130429.1	2188302	2189279		minus	branched-chain amino acid ABC transporter permease			protein-coding			WP_055870398.1	branched-chain amino acid ABC transporter permease	325	QYR02_RS10820
NZ_CP130429.1	2189285	2190568		minus	branched-chain amino acid ABC transporter permease			protein-coding			WP_036322675.1	branched-chain amino acid ABC transporter permease	427	QYR02_RS10825
NZ_CP130429.1	2190887	2192389		plus	IMP dehydrogenase	guaB		protein-coding			WP_017828274.1	IMP dehydrogenase	500	QYR02_RS10830
NZ_CP130429.1	2192462	2192935		minus	DUF4190 domain-containing protein			protein-coding			WP_127481965.1	DUF4190 domain-containing protein	157	QYR02_RS10835
NZ_CP130429.1	2193105	2193419		plus	DUF2277 domain-containing protein			protein-coding			WP_017828276.1	DUF2277 domain-containing protein	104	QYR02_RS10840
NZ_CP130429.1	2193566	2194609		plus	response regulator			protein-coding			WP_302791232.1	response regulator	347	QYR02_RS10845
NZ_CP130429.1	2194609	2195598		plus	ATP-grasp domain-containing protein			protein-coding			WP_302791233.1	ATP-grasp domain-containing protein	329	QYR02_RS10850
NZ_CP130429.1	2195595	2196308		plus	PHP domain-containing protein			protein-coding			WP_302791234.1	PHP domain-containing protein	237	QYR02_RS10855
NZ_CP130429.1	2196308	2197795		plus	glycosyltransferase family 2 protein			protein-coding			WP_302791235.1	glycosyltransferase family 2 protein	495	QYR02_RS10860
NZ_CP130429.1	2197792	2197935		plus	hypothetical protein			protein-coding			WP_170287922.1	hypothetical protein	47	QYR02_RS10865
NZ_CP130429.1	2197932	2198279		plus	response regulator transcription factor			protein-coding			WP_055870425.1	response regulator transcription factor	115	QYR02_RS10870
NZ_CP130429.1	2198276	2200081		plus	sensor histidine kinase			protein-coding			WP_055877394.1	sensor histidine kinase	601	QYR02_RS10875
NZ_CP130429.1	2200188	2200739		plus	OsmC family protein			protein-coding			WP_055870430.1	OsmC family protein	183	QYR02_RS10880
NZ_CP130429.1	2200818	2202506		plus	ABC-F family ATP-binding cassette domain-containing protein			protein-coding			WP_055877397.1	ABC-F family ATP-binding cassette domain-containing protein	562	QYR02_RS10885
NZ_CP130429.1	2202520	2203605		minus	FAD-dependent oxidoreductase			protein-coding			WP_055877400.1	FAD-dependent oxidoreductase	361	QYR02_RS10890
NZ_CP130429.1	2203679	2204794		plus	GuaB3 family IMP dehydrogenase-related protein			protein-coding			WP_017828287.1	GuaB3 family IMP dehydrogenase-related protein	371	QYR02_RS10895
NZ_CP130429.1	2204853	2205617		plus	SURF1 family protein			protein-coding			WP_055871196.1	SURF1 family protein	254	QYR02_RS10900
NZ_CP130429.1	2205851	2210470		plus	ExeM/NucH family extracellular endonuclease			protein-coding			WP_302791239.1	ExeM/NucH family extracellular endonuclease	1539	QYR02_RS10905
NZ_CP130429.1	2210612	2211124		plus	DUF3817 domain-containing protein			protein-coding			WP_055870449.1	DUF3817 domain-containing protein	170	QYR02_RS10910
NZ_CP130429.1	2211121	2212707		plus	glutamine-hydrolyzing GMP synthase	guaA		protein-coding			WP_055870451.1	glutamine-hydrolyzing GMP synthase	528	QYR02_RS10915
NZ_CP130429.1	2212698	2214104		plus	glycosyltransferase			protein-coding			WP_219869493.1	glycosyltransferase	468	QYR02_RS10920
NZ_CP130429.1	2214264	2214689		plus	YciI family protein			protein-coding			WP_017828299.1	YciI family protein	141	QYR02_RS10925
NZ_CP130429.1	2214703	2215998		plus	RNA polymerase sigma factor			protein-coding			WP_302791242.1	RNA polymerase sigma factor	431	QYR02_RS10930
NZ_CP130429.1	2216078	2216350		minus	GlsB/YeaQ/YmgE family stress response membrane protein			protein-coding			WP_021198885.1	GlsB/YeaQ/YmgE family stress response membrane protein	90	QYR02_RS10935
NZ_CP130429.1	2216517	2217443		minus	Bax inhibitor-1/YccA family protein			protein-coding			WP_055870460.1	Bax inhibitor-1/YccA family protein	308	QYR02_RS10940
NZ_CP130429.1	2217534	2218520		plus	glycerophosphodiester phosphodiesterase family protein			protein-coding			WP_302791245.1	glycerophosphodiester phosphodiesterase family protein	328	QYR02_RS10945
NZ_CP130429.1	2218554	2218952		minus	YccF domain-containing protein			protein-coding			WP_046748802.1	YccF domain-containing protein	132	QYR02_RS10950
NZ_CP130429.1	2219042	2220001		plus	ABC transporter ATP-binding protein			protein-coding			WP_302791248.1	ABC transporter ATP-binding protein	319	QYR02_RS10955
NZ_CP130429.1	2219998	2221017		plus	ABC transporter permease			protein-coding			WP_017828306.1	ABC transporter permease	339	QYR02_RS10960
NZ_CP130429.1	2221264	2224374		plus	lamin tail domain-containing protein			protein-coding			WP_302791249.1	lamin tail domain-containing protein	1036	QYR02_RS10965
NZ_CP130429.1	2224480	2226954		plus	ATP-dependent helicase			protein-coding			WP_055877421.1	ATP-dependent helicase	824	QYR02_RS10970
NZ_CP130429.1	2227017	2228174		plus	SseB family protein			protein-coding			WP_302791251.1	SseB family protein	385	QYR02_RS10975
NZ_CP130429.1	2228257	2229330		plus	non-homologous end-joining DNA ligase	ligD		protein-coding			WP_302791252.1	non-homologous end-joining DNA ligase	357	QYR02_RS10980
NZ_CP130429.1	2229352	2230395		minus	ATP-dependent DNA ligase			protein-coding			WP_302791253.1	ATP-dependent DNA ligase	347	QYR02_RS10985
NZ_CP130429.1	2230440	2231891		minus	phytoene desaturase family protein			protein-coding			WP_302791254.1	phytoene desaturase family protein	483	QYR02_RS10990
NZ_CP130429.1	2231964	2232452		plus	hypothetical protein			protein-coding			WP_127481982.1	hypothetical protein	162	QYR02_RS10995
NZ_CP130429.1	2232455	2232979		plus	GNAT family N-acetyltransferase			protein-coding			WP_302791256.1	GNAT family N-acetyltransferase	174	QYR02_RS11000
NZ_CP130429.1	2232990	2233790		minus	AraC family transcriptional regulator			protein-coding			WP_302791257.1	AraC family transcriptional regulator	266	QYR02_RS11005
NZ_CP130429.1	2233845	2235119		plus	CynX/NimT family MFS transporter			protein-coding			WP_302791258.1	CynX/NimT family MFS transporter	424	QYR02_RS11010
NZ_CP130429.1	2235142	2236377		minus	acyl-CoA dehydrogenase family protein			protein-coding			WP_302791259.1	acyl-CoA dehydrogenase family protein	411	QYR02_RS11015
NZ_CP130429.1	2236441	2237103		minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_017828317.1	TetR/AcrR family transcriptional regulator	220	QYR02_RS11020
NZ_CP130429.1	2237164	2237517		plus	DUF2510 domain-containing protein			protein-coding			WP_302791260.1	DUF2510 domain-containing protein	117	QYR02_RS11025
NZ_CP130429.1	2237624	2238790		plus	ADP-forming succinate--CoA ligase subunit beta	sucC		protein-coding			WP_055870494.1	ADP-forming succinate--CoA ligase subunit beta	388	QYR02_RS11030
NZ_CP130429.1	2238809	2239711		plus	succinate--CoA ligase subunit alpha	sucD		protein-coding			WP_055870498.1	succinate--CoA ligase subunit alpha	300	QYR02_RS11035
NZ_CP130429.1	2239818	2240396		minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_302791262.1	TetR/AcrR family transcriptional regulator	192	QYR02_RS11040
NZ_CP130429.1	2240473	2240874		plus	VOC family protein			protein-coding			WP_302791264.1	VOC family protein	133	QYR02_RS11045
NZ_CP130429.1	2241054	2242529		minus	NCS2 family permease			protein-coding			WP_055870506.1	NCS2 family permease	491	QYR02_RS11050
NZ_CP130429.1	2242620	2244011		plus	cell division protein PerM			protein-coding			WP_302791266.1	cell division protein PerM	463	QYR02_RS11055
NZ_CP130429.1	2244075	2244662		plus	phosphoribosylglycinamide formyltransferase	purN		protein-coding			WP_302791268.1	phosphoribosylglycinamide formyltransferase	195	QYR02_RS11060
NZ_CP130429.1	2244699	2246306		plus	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		protein-coding			WP_055870512.1	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	535	QYR02_RS11065
NZ_CP130429.1	2246395	2247318		plus	class I SAM-dependent methyltransferase			protein-coding			WP_241244643.1	class I SAM-dependent methyltransferase	307	QYR02_RS11070
NZ_CP130429.1	2247397	2248914		plus	DNA-3-methyladenine glycosylase 2 family protein			protein-coding			WP_302791270.1	DNA-3-methyladenine glycosylase 2 family protein	505	QYR02_RS11075
NZ_CP130429.1	2248911	2249408		plus	methylated-DNA--[protein]-cysteine S-methyltransferase			protein-coding			WP_055877451.1	methylated-DNA--[protein]-cysteine S-methyltransferase	165	QYR02_RS11080
NZ_CP130429.1	2249488	2250537		plus	dipeptidase			protein-coding			WP_302791271.1	dipeptidase	349	QYR02_RS11085
NZ_CP130429.1	2250593	2250748		plus	hypothetical protein			protein-coding			WP_157535648.1	hypothetical protein	51	QYR02_RS11090
NZ_CP130429.1	2250851	2252782		plus	ABC transporter ATP-binding protein			protein-coding			WP_151487104.1	ABC transporter ATP-binding protein	643	QYR02_RS11095
NZ_CP130429.1	2252779	2254593		plus	ABC transporter ATP-binding protein			protein-coding			WP_055870527.1	ABC transporter ATP-binding protein	604	QYR02_RS11100
NZ_CP130429.1	2254724	2255542		plus	hypothetical protein			protein-coding			WP_055870530.1	hypothetical protein	272	QYR02_RS11105
NZ_CP130429.1	2255641	2256099		minus	GNAT family N-acetyltransferase			protein-coding			WP_141386349.1	GNAT family N-acetyltransferase	152	QYR02_RS11110
NZ_CP130429.1	2256276	2258495		plus	NADP-dependent isocitrate dehydrogenase			protein-coding			WP_055877459.1	NADP-dependent isocitrate dehydrogenase	739	QYR02_RS11115
NZ_CP130429.1	2258678	2260165		minus	L,D-transpeptidase family protein			protein-coding			WP_288970124.1	L,D-transpeptidase family protein	495	QYR02_RS11120
NZ_CP130429.1	2260274	2260678		minus	RidA family protein			protein-coding			WP_017828337.1	RidA family protein	134	QYR02_RS11125
NZ_CP130429.1	2260704	2261921		plus	alanine racemase			protein-coding			WP_288970126.1	alanine racemase	405	QYR02_RS11130
NZ_CP130429.1	2261912	2265184		plus	family 20 glycosylhydrolase			protein-coding			WP_302791274.1	family 20 glycosylhydrolase	1090	QYR02_RS11135
NZ_CP130429.1	2265264	2266451		plus	ROK family transcriptional regulator			protein-coding			WP_055870549.1	ROK family transcriptional regulator	395	QYR02_RS11140
NZ_CP130429.1	2266495	2267460		plus	ROK family protein			protein-coding			WP_174799539.1	ROK family protein	321	QYR02_RS11145
NZ_CP130429.1	2267453	2268232		plus	glucosamine-6-phosphate deaminase	nagB		protein-coding			WP_055870551.1	glucosamine-6-phosphate deaminase	259	QYR02_RS11150
NZ_CP130429.1	2268258	2268665		minus	NUDIX hydrolase			protein-coding			WP_055870554.1	NUDIX hydrolase	135	QYR02_RS11155
NZ_CP130429.1	2268658	2270022		minus	FAD-binding oxidoreductase			protein-coding			WP_055877467.1	FAD-binding oxidoreductase	454	QYR02_RS11160
NZ_CP130429.1	2270047	2270418		minus	YrdB family protein			protein-coding			WP_055870560.1	YrdB family protein	123	QYR02_RS11165
NZ_CP130429.1	2270515	2270649		plus	uncharacterized gene			pseudogene						QYR02_RS18175
NZ_CP130429.1	2271829	2272506		minus	uncharacterized gene			pseudogene						QYR02_RS18180
NZ_CP130429.1	2273218	2274390		minus	N-acetylglucosamine-6-phosphate deacetylase	nagA		protein-coding			WP_288967979.1	N-acetylglucosamine-6-phosphate deacetylase	390	QYR02_RS11175
NZ_CP130429.1	2274387	2275832		minus	family 20 glycosylhydrolase			protein-coding			WP_302791278.1	family 20 glycosylhydrolase	481	QYR02_RS11180
NZ_CP130429.1	2276128	2277402		plus	serine hydroxymethyltransferase	glyA		protein-coding			WP_127482002.1	serine hydroxymethyltransferase	424	QYR02_RS11185
NZ_CP130429.1	2277399	2278277		plus	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase			protein-coding			WP_055877478.1	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	292	QYR02_RS11190
NZ_CP130429.1	2278401	2278958		minus	phage holin family protein			protein-coding			WP_055877480.1	phage holin family protein	185	QYR02_RS11195
NZ_CP130429.1	2278991	2279713		minus	DUF6882 domain-containing protein			protein-coding			WP_055870581.1	DUF6882 domain-containing protein	240	QYR02_RS11200
NZ_CP130429.1	2279796	2280596		minus	HpcH/HpaI aldolase family protein			protein-coding			WP_127482003.1	HpcH/HpaI aldolase family protein	266	QYR02_RS11205
NZ_CP130429.1	2280581	2281366		minus	fumarylacetoacetate hydrolase family protein			protein-coding			WP_127482004.1	fumarylacetoacetate hydrolase family protein	261	QYR02_RS11210
NZ_CP130429.1	2281376	2282539		minus	3,4-dihydroxyphenylacetate 2,3-dioxygenase	hpaD		protein-coding			WP_017828355.1	3,4-dihydroxyphenylacetate 2,3-dioxygenase	387	QYR02_RS11215
NZ_CP130429.1	2282633	2284132		minus	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	hpaE		protein-coding			WP_127482005.1	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	499	QYR02_RS11220
NZ_CP130429.1	2284129	2284812		minus	GntR family transcriptional regulator			protein-coding			WP_055877491.1	GntR family transcriptional regulator	227	QYR02_RS11225
NZ_CP130429.1	2284809	2286278		minus	fumarylacetoacetate hydrolase family protein			protein-coding			WP_302791282.1	fumarylacetoacetate hydrolase family protein	489	QYR02_RS11230
NZ_CP130429.1	2286432	2287811		plus	MFS transporter			protein-coding			WP_055877496.1	MFS transporter	459	QYR02_RS11235
NZ_CP130429.1	2287883	2288593		minus	IclR family transcriptional regulator			protein-coding			WP_127482007.1	IclR family transcriptional regulator	236	QYR02_RS11240
NZ_CP130429.1	2288740	2290611		plus	FAD-dependent monooxygenase			protein-coding			WP_127482008.1	FAD-dependent monooxygenase	623	QYR02_RS11245
NZ_CP130429.1	2290697	2291671		plus	ABC transporter ATP-binding protein			protein-coding			WP_127482009.1	ABC transporter ATP-binding protein	324	QYR02_RS11250
NZ_CP130429.1	2291673	2292428		plus	ABC transporter permease			protein-coding			WP_055877508.1	ABC transporter permease	251	QYR02_RS11255
NZ_CP130429.1	2292457	2293566		plus	sensor histidine kinase			protein-coding			WP_127482010.1	sensor histidine kinase	369	QYR02_RS11260
NZ_CP130429.1	2293560	2294189		plus	response regulator transcription factor			protein-coding			WP_127482011.1	response regulator transcription factor	209	QYR02_RS11265
NZ_CP130429.1	2294274	2294648		plus	VOC family protein			protein-coding			WP_055870613.1	VOC family protein	124	QYR02_RS11270
NZ_CP130429.1	2294645	2295040		minus	VOC family protein			protein-coding			WP_127482012.1	VOC family protein	131	QYR02_RS11275
NZ_CP130429.1	2295080	2296729		minus	thiamine pyrophosphate-binding protein			protein-coding			WP_055870619.1	thiamine pyrophosphate-binding protein	549	QYR02_RS11280
NZ_CP130429.1	2296893	2297402		plus	phosphoribosyltransferase			protein-coding			WP_302791285.1	phosphoribosyltransferase	169	QYR02_RS11285
NZ_CP130429.1	2297413	2298936		minus	ATP-dependent DNA ligase			protein-coding			WP_127482014.1	ATP-dependent DNA ligase	507	QYR02_RS11290
NZ_CP130429.1	2298991	2299761		minus	enoyl-CoA hydratase/isomerase family protein			protein-coding			WP_127482015.1	enoyl-CoA hydratase/isomerase family protein	256	QYR02_RS11295
NZ_CP130429.1	2299775	2300938		minus	1,2-phenylacetyl-CoA epoxidase subunit PaaE	paaE		protein-coding			WP_055877521.1	1,2-phenylacetyl-CoA epoxidase subunit PaaE	387	QYR02_RS11300
NZ_CP130429.1	2300940	2301434		minus	1,2-phenylacetyl-CoA epoxidase subunit PaaD	paaD		protein-coding			WP_017828373.1	1,2-phenylacetyl-CoA epoxidase subunit PaaD	164	QYR02_RS11305
NZ_CP130429.1	2301428	2302291		minus	1,2-phenylacetyl-CoA epoxidase subunit PaaC	paaC		protein-coding			WP_055870631.1	1,2-phenylacetyl-CoA epoxidase subunit PaaC	287	QYR02_RS11310
NZ_CP130429.1	2302288	2302593		minus	1,2-phenylacetyl-CoA epoxidase subunit PaaB	paaB		protein-coding			WP_017828375.1	1,2-phenylacetyl-CoA epoxidase subunit PaaB	101	QYR02_RS11315
NZ_CP130429.1	2302593	2303567		minus	1,2-phenylacetyl-CoA epoxidase subunit PaaA	paaA		protein-coding			WP_055877528.1	1,2-phenylacetyl-CoA epoxidase subunit PaaA	324	QYR02_RS11320
NZ_CP130429.1	2303655	2304074		minus	pilus assembly protein CpaE			protein-coding			WP_127482016.1	pilus assembly protein CpaE	139	QYR02_RS11325
NZ_CP130429.1	2304167	2306302		plus	RecQ family ATP-dependent DNA helicase			protein-coding			WP_127482017.1	RecQ family ATP-dependent DNA helicase	711	QYR02_RS11330
NZ_CP130429.1	2306339	2307106		minus	IclR family transcriptional regulator			protein-coding			WP_127482018.1	IclR family transcriptional regulator	255	QYR02_RS11335
NZ_CP130429.1	2307265	2308257		plus	dihydroxyacetone kinase subunit DhaK	dhaK		protein-coding			WP_127483361.1	dihydroxyacetone kinase subunit DhaK	330	QYR02_RS11340
NZ_CP130429.1	2308257	2308898		plus	dihydroxyacetone kinase subunit DhaL	dhaL		protein-coding			WP_302791292.1	dihydroxyacetone kinase subunit DhaL	213	QYR02_RS11345
NZ_CP130429.1	2308898	2309551		plus	uncharacterized gene			pseudogene						QYR02_RS18210
NZ_CP130429.1	2309723	2311408		plus	phosphoenolpyruvate--protein phosphotransferase	ptsP		protein-coding			WP_373695471.1	phosphoenolpyruvate--protein phosphotransferase	561	QYR02_RS11350
NZ_CP130429.1	2311488	2311916		plus	hydroxyphenylacetyl-CoA thioesterase PaaI	paaI		protein-coding			WP_055871214.1	hydroxyphenylacetyl-CoA thioesterase PaaI	142	QYR02_RS11355
NZ_CP130429.1	2311939	2313258		plus	phenylacetate--CoA ligase PaaK	paaK		protein-coding			WP_055871216.1	phenylacetate--CoA ligase PaaK	439	QYR02_RS11360
NZ_CP130429.1	2313335	2313976		plus	TetR/AcrR family transcriptional regulator			protein-coding			WP_302791297.1	TetR/AcrR family transcriptional regulator	213	QYR02_RS11365
NZ_CP130429.1	2313997	2316078		minus	phenylacetic acid degradation bifunctional protein PaaZ	paaZ		protein-coding			WP_302791299.1	phenylacetic acid degradation bifunctional protein PaaZ	693	QYR02_RS11370
NZ_CP130429.1	2316090	2316959		minus	3-hydroxyacyl-CoA dehydrogenase family protein			protein-coding			WP_127482022.1	3-hydroxyacyl-CoA dehydrogenase family protein	289	QYR02_RS11375
NZ_CP130429.1	2316956	2317711		minus	enoyl-CoA hydratase/isomerase family protein			protein-coding			WP_055870657.1	enoyl-CoA hydratase/isomerase family protein	251	QYR02_RS11380
NZ_CP130429.1	2317711	2318901		minus	acetyl-CoA C-acyltransferase			protein-coding			WP_055870659.1	acetyl-CoA C-acyltransferase	396	QYR02_RS11385
NZ_CP130429.1	2319034	2320353		minus	MFS transporter			protein-coding			WP_055877546.1	MFS transporter	439	QYR02_RS11390
NZ_CP130429.1	2320488	2321909		minus	dihydrolipoamide acetyltransferase family protein			protein-coding			WP_302791301.1	dihydrolipoamide acetyltransferase family protein	473	QYR02_RS11395
NZ_CP130429.1	2321906	2322931		minus	alpha-ketoacid dehydrogenase subunit beta			protein-coding			WP_055877552.1	alpha-ketoacid dehydrogenase subunit beta	341	QYR02_RS11400
NZ_CP130429.1	2322928	2324046		minus	thiamine pyrophosphate-dependent enzyme			protein-coding			WP_302791303.1	thiamine pyrophosphate-dependent enzyme	372	QYR02_RS11405
NZ_CP130429.1	2324198	2324635		plus	Lrp/AsnC family transcriptional regulator			protein-coding			WP_174799538.1	Lrp/AsnC family transcriptional regulator	145	QYR02_RS11410
NZ_CP130429.1	2324778	2326217		plus	aldehyde dehydrogenase family protein			protein-coding			WP_302791305.1	aldehyde dehydrogenase family protein	479	QYR02_RS11415
NZ_CP130429.1	2326221	2327684		plus	GMC family oxidoreductase			protein-coding			WP_302791307.1	GMC family oxidoreductase	487	QYR02_RS11420
NZ_CP130429.1	2327847	2328218		minus	DUF202 domain-containing protein			protein-coding			WP_235562608.1	DUF202 domain-containing protein	123	QYR02_RS11425
NZ_CP130429.1	2328232	2328588		minus	YidH family protein			protein-coding			WP_017828398.1	YidH family protein	118	QYR02_RS11430
NZ_CP130429.1	2328624	2330267		minus	amidohydrolase			protein-coding			WP_302791309.1	amidohydrolase	547	QYR02_RS11435
NZ_CP130429.1	2330269	2331108		minus	molybdenum cofactor biosynthesis F family protein			protein-coding			WP_302791310.1	molybdenum cofactor biosynthesis F family protein	279	QYR02_RS11440
NZ_CP130429.1	2331136	2332590		minus	APC family permease			protein-coding			WP_055870686.1	APC family permease	484	QYR02_RS11445
NZ_CP130429.1	2332836	2333603		plus	SDR family NAD(P)-dependent oxidoreductase			protein-coding			WP_302791312.1	SDR family NAD(P)-dependent oxidoreductase	255	QYR02_RS11450
NZ_CP130429.1	2333665	2334480		plus	SDR family NAD(P)-dependent oxidoreductase			protein-coding			WP_055877572.1	SDR family NAD(P)-dependent oxidoreductase	271	QYR02_RS11455
NZ_CP130429.1	2334510	2335160		minus	HAD-IA family hydrolase			protein-coding			WP_082524389.1	HAD-IA family hydrolase	216	QYR02_RS11460
NZ_CP130429.1	2335206	2335898		minus	ABC transporter ATP-binding protein			protein-coding			WP_055870703.1	ABC transporter ATP-binding protein	230	QYR02_RS11465
NZ_CP130429.1	2335895	2337667		minus	branched-chain amino acid ABC transporter ATP-binding protein/permease			protein-coding			WP_055870706.1	branched-chain amino acid ABC transporter ATP-binding protein/permease	590	QYR02_RS11470
NZ_CP130429.1	2337654	2338514		minus	branched-chain amino acid ABC transporter permease			protein-coding			WP_017828407.1	branched-chain amino acid ABC transporter permease	286	QYR02_RS11475
NZ_CP130429.1	2338598	2339770		minus	ABC transporter substrate-binding protein			protein-coding			WP_302791317.1	ABC transporter substrate-binding protein	390	QYR02_RS11480
NZ_CP130429.1	2339851	2340240		minus	nuclear transport factor 2 family protein			protein-coding			WP_302791320.1	nuclear transport factor 2 family protein	129	QYR02_RS11485
NZ_CP130429.1	2340265	2341053		minus	MoaF C-terminal domain-containing protein			protein-coding			WP_055870715.1	MoaF C-terminal domain-containing protein	262	QYR02_RS11490
NZ_CP130429.1	2341233	2342189		minus	AraC-like ligand-binding domain-containing protein			protein-coding			WP_302791324.1	AraC-like ligand-binding domain-containing protein	318	QYR02_RS11495
NZ_CP130429.1	2342304	2343419		plus	DUF998 domain-containing protein			protein-coding			WP_302791327.1	DUF998 domain-containing protein	371	QYR02_RS11500
NZ_CP130429.1	2343436	2344362		minus	spermidine synthase			protein-coding			WP_151487146.1	spermidine synthase	308	QYR02_RS11505
NZ_CP130429.1	2344455	2346278		plus	ABC-F family ATP-binding cassette domain-containing protein			protein-coding			WP_210699371.1	ABC-F family ATP-binding cassette domain-containing protein	607	QYR02_RS11510
NZ_CP130429.1	2346319	2348103		plus	Na+/H+ antiporter			protein-coding			WP_288969302.1	Na+/H+ antiporter	594	QYR02_RS11515
NZ_CP130429.1	2348169	2349146		plus	NADP-dependent oxidoreductase			protein-coding			WP_288969304.1	NADP-dependent oxidoreductase	325	QYR02_RS11520
NZ_CP130429.1	2349233	2349898		minus	hypothetical protein			protein-coding			WP_302791333.1	hypothetical protein	221	QYR02_RS11525
NZ_CP130429.1	2350139	2351050		plus	MetQ/NlpA family ABC transporter substrate-binding protein			protein-coding			WP_055877587.1	MetQ/NlpA family ABC transporter substrate-binding protein	303	QYR02_RS11530
NZ_CP130429.1	2351150	2352193		plus	methionine ABC transporter ATP-binding protein			protein-coding			WP_288967724.1	methionine ABC transporter ATP-binding protein	347	QYR02_RS11535
NZ_CP130429.1	2352193	2352852		plus	methionine ABC transporter permease			protein-coding			WP_021198776.1	methionine ABC transporter permease	219	QYR02_RS11540
NZ_CP130429.1	2352839	2353792		minus	pseudouridine synthase			protein-coding			WP_302791339.1	pseudouridine synthase	317	QYR02_RS11545
NZ_CP130429.1	2353812	2354306		minus	MarR family winged helix-turn-helix transcriptional regulator			protein-coding			WP_055870746.1	MarR family winged helix-turn-helix transcriptional regulator	164	QYR02_RS11550
NZ_CP130429.1	2354314	2354811		minus	GNAT family N-acetyltransferase			protein-coding			WP_127482038.1	GNAT family N-acetyltransferase	165	QYR02_RS11555
NZ_CP130429.1	2354923	2354994		plus	tRNA-Gln			tRNA						QYR02_RS11560
NZ_CP130429.1	2354996	2356426		plus	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		protein-coding			WP_055870751.1	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	476	QYR02_RS11565
NZ_CP130429.1	2356433	2357467		plus	ribose-phosphate diphosphokinase			protein-coding			WP_017828424.1	ribose-phosphate diphosphokinase	344	QYR02_RS11570
NZ_CP130429.1	2357561	2358034		plus	FMN-binding protein			protein-coding			WP_017828425.1	FMN-binding protein	157	QYR02_RS11575
NZ_CP130429.1	2358049	2358930		plus	FAD:protein FMN transferase			protein-coding			WP_302791345.1	FAD:protein FMN transferase	293	QYR02_RS11580
NZ_CP130429.1	2358945	2360519		plus	FAD-dependent oxidoreductase			protein-coding			WP_302791348.1	FAD-dependent oxidoreductase	524	QYR02_RS11585
NZ_CP130429.1	2360762	2361595		plus	endonuclease domain-containing protein			protein-coding			WP_302791351.1	endonuclease domain-containing protein	277	QYR02_RS11590
NZ_CP130429.1	2361854	2363353		minus	sensor histidine kinase			protein-coding			WP_302791354.1	sensor histidine kinase	499	QYR02_RS11595
