,Hours,Well,OD600,Carbon source,Supplement,Concentration [mM],Species,Replicate,Experiment
15175,49.27638888888889,E5,0.9809,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15176,49.609722222222224,E5,0.9829,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15177,49.94305555555555,E5,0.9813,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15178,50.27638888888889,E5,0.9771,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15179,50.609722222222224,E5,0.9782,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15180,50.94305555555555,E5,0.98,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15181,51.27638888888889,E5,0.9743,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15182,51.609722222222224,E5,0.9759,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15183,51.94305555555555,E5,0.9722,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15184,52.27638888888889,E5,0.9725,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15185,52.609722222222224,E5,0.9713,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15186,52.94305555555555,E5,0.9724,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15187,53.27638888888889,E5,0.9693,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15188,53.609722222222224,E5,0.9706,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15189,53.94305555555555,E5,0.967,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15190,54.27638888888889,E5,0.9702,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15191,54.609722222222224,E5,0.9682,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15192,54.94305555555555,E5,0.9676,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15193,55.27638888888889,E5,0.9678,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15194,55.609722222222224,E5,0.9677,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15195,55.94305555555555,E5,0.9679,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15196,56.27638888888889,E5,0.9637,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15197,56.609722222222224,E5,0.9665,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15198,56.94305555555555,E5,0.9708,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15199,57.27638888888889,E5,0.9735,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15200,57.609722222222224,E5,0.9651,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15201,57.94305555555555,E5,0.9614,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15202,58.27638888888889,E5,0.9682,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15203,58.609722222222224,E5,0.9686,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15204,58.94305555555555,E5,0.9603,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15205,59.27638888888889,E5,0.9626,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15206,59.609722222222224,E5,0.9588,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15207,59.94305555555555,E5,0.9599,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15208,60.27638888888889,E5,0.9734,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15209,60.609722222222224,E5,0.9539,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15210,60.94305555555555,E5,0.9563,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15211,61.27638888888889,E5,0.9581,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15212,61.609722222222224,E5,0.9677,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15213,61.94305555555555,E5,0.9558,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15214,62.27638888888889,E5,0.9596,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15215,62.609722222222224,E5,0.9513,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15216,62.94305555555555,E5,0.949,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15217,63.27638888888889,E5,0.9632,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15218,63.609722222222224,E5,0.9739,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15219,63.94305555555555,E5,0.9506,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15220,64.27638888888889,E5,0.9468,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15221,64.60972222222222,E5,0.9586,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15222,64.94305555555556,E5,0.949,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15223,65.27638888888889,E5,0.9631,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15224,65.60972222222222,E5,0.9464,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15225,65.94305555555556,E5,0.9471,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15226,66.27638888888889,E5,0.9416,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15227,66.60972222222222,E5,0.9713,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15228,66.94305555555556,E5,0.9413,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15229,67.27638888888889,E5,0.9433,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15230,67.60972222222222,E5,0.9375,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15231,67.94305555555556,E5,0.9322,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15232,68.27638888888889,E5,0.9302,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15233,68.60972222222222,E5,0.9375,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15234,68.94305555555556,E5,0.9347,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15235,69.27638888888889,E5,0.9384,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15236,69.60972222222222,E5,0.933,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15237,69.94305555555556,E5,0.9201,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15238,70.27638888888889,E5,0.9201,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15239,70.60972222222222,E5,0.9176,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15240,70.94305555555556,E5,0.9213,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15241,71.27638888888889,E5,0.9248,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15242,71.60972222222222,E5,0.9227,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15243,71.94305555555556,E5,0.927,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15244,72.27638888888889,E5,0.9214,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15245,72.60972222222222,E5,0.9129,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15246,72.94305555555556,E5,0.9188,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15247,73.27638888888889,E5,0.9099,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15248,73.60972222222222,E5,0.9124,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15249,73.94305555555556,E5,0.9033,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15250,74.27638888888889,E5,0.8958,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15251,74.60972222222222,E5,0.8893,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15252,74.94305555555556,E5,0.8938,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15253,75.27638888888889,E5,0.8897,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15254,75.60972222222222,E5,0.8857,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15255,75.94305555555556,E5,0.8908,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15256,76.27638888888889,E5,0.8874,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15257,76.60972222222222,E5,0.8891,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15258,76.94305555555556,E5,0.8856,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15259,77.27638888888889,E5,0.8783,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15260,77.60972222222222,E5,0.8809,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15261,77.94305555555556,E5,0.877,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15262,78.27638888888889,E5,0.8733,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15263,78.60972222222222,E5,0.8739,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15264,78.94305555555556,E5,0.8757,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15265,79.27638888888889,E5,0.8679,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15266,79.60972222222222,E5,0.8673,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15267,79.94305555555556,E5,0.8648,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15268,80.27638888888889,E5,0.8656,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15269,80.60972222222222,E5,0.8596,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15270,80.94305555555556,E5,0.8575,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15271,81.27638888888889,E5,0.8551,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15272,81.60972222222222,E5,0.8504,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15273,81.94305555555556,E5,0.8488,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15274,82.27638888888889,E5,0.8428,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15275,82.60972222222222,E5,0.8446,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15276,82.94305555555556,E5,0.8407,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15277,83.27638888888889,E5,0.8391,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15278,83.60972222222222,E5,0.834,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15279,83.94305555555556,E5,0.8299,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15280,84.27638888888889,E5,0.8279,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15281,84.60972222222222,E5,0.8284,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15282,84.94305555555556,E5,0.8234,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15283,85.27638888888889,E5,0.8222,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15284,85.60972222222222,E5,0.8179,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15285,85.94305555555556,E5,0.8126,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15286,86.27638888888889,E5,0.8134,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15287,86.60972222222222,E5,0.8123,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15288,86.94305555555556,E5,0.8105,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15289,87.27638888888889,E5,0.8075,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15290,87.60972222222222,E5,0.8022,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15291,87.94305555555556,E5,0.8032,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15292,88.27638888888889,E5,0.8051,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15293,88.60972222222222,E5,0.8008,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15294,88.94305555555556,E5,0.8016,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15295,89.27638888888889,E5,0.7986,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15296,89.60972222222222,E5,0.7984,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15297,89.94305555555556,E5,0.7934,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15298,90.27638888888889,E5,0.7945,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15299,90.60972222222222,E5,0.7898,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15300,90.94305555555556,E5,0.789,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15301,91.27638888888889,E5,0.7866,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15302,91.60972222222222,E5,0.7825,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15303,91.94305555555556,E5,0.7829,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15304,92.27638888888889,E5,0.7817,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15305,92.60972222222222,E5,0.7771,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15306,92.94305555555556,E5,0.7783,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15307,93.27638888888889,E5,0.776,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15308,93.60972222222222,E5,0.7734,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15309,93.94305555555556,E5,0.7724,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15310,94.27638888888889,E5,0.7698,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15311,94.60972222222222,E5,0.7661,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15312,94.94305555555556,E5,0.7627,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15313,95.27638888888889,E5,0.7619,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15314,95.60972222222222,E5,0.7621,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15315,95.94305555555556,E5,0.759,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15316,96.27638888888889,E5,0.7609,Pyruvate,,30.0,Ct,2.0,070524_growth_phenotyping_4species
15317,0.2763888888888889,E6,0.0917,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15318,0.6097222222222222,E6,0.0908,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15319,0.9430555555555555,E6,0.0899,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15320,1.2763888888888888,E6,0.0896,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15321,1.6097222222222223,E6,0.0894,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15322,1.9430555555555555,E6,0.0894,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15323,2.276388888888889,E6,0.0895,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15324,2.6097222222222225,E6,0.0891,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15325,2.943055555555556,E6,0.0893,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15326,3.276388888888889,E6,0.0892,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15327,3.6097222222222225,E6,0.0894,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15328,3.943055555555556,E6,0.0892,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15329,4.276388888888889,E6,0.0894,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15330,4.609722222222222,E6,0.0896,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15331,4.9430555555555555,E6,0.0897,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15332,5.276388888888889,E6,0.09,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15333,5.609722222222222,E6,0.0902,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15334,5.9430555555555555,E6,0.0903,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15335,6.276388888888889,E6,0.0905,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15336,6.609722222222222,E6,0.0908,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15337,6.9430555555555555,E6,0.0913,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15338,7.276388888888889,E6,0.0917,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15339,7.609722222222222,E6,0.0921,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15340,7.9430555555555555,E6,0.0929,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15341,8.27638888888889,E6,0.0931,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15342,8.609722222222222,E6,0.0936,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15343,8.943055555555556,E6,0.0942,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15344,9.27638888888889,E6,0.0951,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15345,9.609722222222222,E6,0.0958,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15346,9.943055555555556,E6,0.0967,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15347,10.27638888888889,E6,0.0977,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15348,10.609722222222222,E6,0.0987,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15349,10.943055555555556,E6,0.0995,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15350,11.27638888888889,E6,0.1004,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15351,11.609722222222222,E6,0.1027,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15352,11.943055555555556,E6,0.1049,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15353,12.27638888888889,E6,0.1079,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15354,12.609722222222222,E6,0.1124,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15355,12.943055555555556,E6,0.1155,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15356,13.27638888888889,E6,0.1176,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15357,13.609722222222222,E6,0.1257,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15358,13.943055555555556,E6,0.1352,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15359,14.27638888888889,E6,0.1428,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15360,14.609722222222222,E6,0.1525,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15361,14.943055555555556,E6,0.1658,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15362,15.27638888888889,E6,0.1801,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15363,15.609722222222222,E6,0.1983,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15364,15.943055555555556,E6,0.2201,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15365,16.27638888888889,E6,0.2418,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15366,16.609722222222224,E6,0.2646,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15367,16.943055555555556,E6,0.2896,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15368,17.27638888888889,E6,0.3079,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15369,17.609722222222224,E6,0.3265,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15370,17.943055555555556,E6,0.3481,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15371,18.27638888888889,E6,0.3691,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15372,18.609722222222224,E6,0.3929,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15373,18.943055555555556,E6,0.4205,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15374,19.27638888888889,E6,0.4463,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15375,19.609722222222224,E6,0.4673,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15376,19.943055555555556,E6,0.4841,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15377,20.27638888888889,E6,0.518,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15378,20.609722222222224,E6,0.5248,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15379,20.943055555555556,E6,0.5607,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15380,21.27638888888889,E6,0.5785,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15381,21.609722222222224,E6,0.597,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15382,21.943055555555556,E6,0.617,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15383,22.27638888888889,E6,0.6394,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15384,22.609722222222224,E6,0.6686,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15385,22.943055555555556,E6,0.6908,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15386,23.27638888888889,E6,0.7288,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15387,23.609722222222224,E6,0.7387,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15388,23.943055555555556,E6,0.757,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15389,24.27638888888889,E6,0.7715,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15390,24.609722222222224,E6,0.7673,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15391,24.943055555555556,E6,0.7876,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15392,25.27638888888889,E6,0.779,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15393,25.609722222222224,E6,0.8002,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15394,25.943055555555556,E6,0.7553,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15395,26.27638888888889,E6,0.7392,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15396,26.609722222222224,E6,0.7459,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15397,26.943055555555556,E6,0.7561,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15398,27.27638888888889,E6,0.7628,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15399,27.609722222222224,E6,0.7729,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15400,27.943055555555556,E6,0.7803,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15401,28.27638888888889,E6,0.7893,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15402,28.609722222222224,E6,0.796,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15403,28.943055555555556,E6,0.8015,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15404,29.27638888888889,E6,0.8072,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15405,29.609722222222224,E6,0.8136,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15406,29.943055555555556,E6,0.817,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15407,30.27638888888889,E6,0.8208,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15408,30.609722222222224,E6,0.8265,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15409,30.943055555555556,E6,0.8287,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15410,31.27638888888889,E6,0.8297,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15411,31.609722222222224,E6,0.8347,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15412,31.943055555555556,E6,0.8379,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15413,32.27638888888889,E6,0.8424,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15414,32.609722222222224,E6,0.8492,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15415,32.94305555555555,E6,0.8552,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15416,33.27638888888889,E6,0.861,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15417,33.609722222222224,E6,0.8688,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15418,33.94305555555555,E6,0.8755,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15419,34.27638888888889,E6,0.8832,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15420,34.609722222222224,E6,0.891,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15421,34.94305555555555,E6,0.9013,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15422,35.27638888888889,E6,0.9101,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15423,35.609722222222224,E6,0.9183,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15424,35.94305555555555,E6,0.9265,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15425,36.27638888888889,E6,0.9344,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15426,36.609722222222224,E6,0.9403,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15427,36.94305555555555,E6,0.948,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15428,37.27638888888889,E6,0.954,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15429,37.609722222222224,E6,0.9613,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15430,37.94305555555555,E6,0.9655,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15431,38.27638888888889,E6,0.97,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
15432,38.609722222222224,E6,0.9722,Pyruvate,,30.0,Ct,3.0,070524_growth_phenotyping_4species
